ClipID;Boredom;Engagement;Confusion;Frustration ;;Only Con;Only Frus;>1;>0;;;Bor;onlyEng;onlyBored
2056010247.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
2056010249.avi;1;3;2;0;;1;0;1;1;1;;0;0;0
205601025.avi;0;3;1;1;;1;1;0;1;1;;0;0;0
2056010250.avi;1;2;2;1;;1;1;1;1;0;;0;0;0
2056010252.avi;1;2;3;0;;1;0;1;1;0;;0;0;0
2056010253.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
2056010254.avi;1;3;0;1;;0;1;0;1;1;;0;0;0
2056010255.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
2056010258.avi;1;2;2;0;;1;0;1;1;0;;0;0;0
2056010260.avi;1;3;2;1;;1;1;1;1;1;;0;0;0
2056010261.avi;0;2;2;0;;1;0;1;1;0;;0;0;0
2056010262.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
2056010263.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
2056010265.avi;0;3;1;1;;1;1;0;1;1;;0;0;0
2056010267.avi;1;2;2;0;;1;0;1;1;0;;0;0;0
2056010269.avi;2;3;1;1;;1;1;0;1;1;;0;0;0
205601027.avi;2;3;1;1;;1;1;0;1;1;;0;0;0
2056010272.avi;1;2;3;1;;1;1;1;1;0;;0;0;0
2056010274.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
2056010275.avi;1;3;2;1;;1;1;1;1;1;;0;0;0
2056010276.avi;0;3;2;1;;1;1;1;1;1;;0;0;0
2056010277.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
2056010279.avi;1;2;3;1;;1;1;1;1;0;;0;0;0
205601028.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2056010281.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
2056010283.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
2100511002.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511003.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
2100511005.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100511008.avi;3;3;0;0;;0;0;0;0;1;;0;1;0
2100511011.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
2100511012.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
2100511013.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100511015.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100511016.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511018.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511019.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100511024.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100511026.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100511027.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
2100511028.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511031.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511032.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
2100511034.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
2100511035.avi;2;2;0;1;;0;1;0;1;0;;0;0;0
2100511036.avi;0;2;0;1;;0;1;0;1;0;;0;0;0
2100511038.avi;0;3;1;1;;1;1;0;1;1;;0;0;0
2100511039.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100511040.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511044.avi;2;2;2;1;;1;1;1;1;0;;0;0;0
2100511048.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100511057.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
2100511058.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511059.avi;1;2;2;0;;1;0;1;1;0;;0;0;0
2100511060.avi;0;3;2;0;;1;0;1;1;1;;0;0;0
2100511061.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100511062.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511063.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511064.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100511065.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511067.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511069.avi;2;1;1;0;;1;0;0;1;0;;1;0;0
2100511070.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100511071.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511072.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511073.avi;0;3;2;0;;1;0;1;1;1;;0;0;0
2100511074.avi;2;3;1;1;;1;1;0;1;1;;0;0;0
2100511076.avi;0;2;1;1;;1;1;0;1;0;;0;0;0
2100511077.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511078.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511079.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511080.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100511081.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100511082.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512001.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512002.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100512003.avi;0;2;2;0;;1;0;1;1;0;;0;0;0
2100512006.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100512007.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
2100512009.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
2100512010.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
2100512011.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100512012.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512014.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
2100512015.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100512016.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512017.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512018.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
2100512020.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512021.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
2100512025.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512026.avi;0;2;0;2;;0;1;1;1;0;;0;0;0
2100512028.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100512029.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512032.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
2100512034.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512035.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
2100512036.avi;1;2;2;0;;1;0;1;1;0;;0;0;0
2100512037.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100512038.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512039.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100512041.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100512042.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512044.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100512045.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100512051.avi;1;1;1;0;;1;0;0;1;0;;1;0;0
2100512052.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512053.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512055.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100512057.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512058.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512061.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512062.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512063.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100512064.avi;2;1;0;0;;0;0;0;0;1;;1;1;0
2100512065.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100521002.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
2100521005.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100521006.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100521008.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100521009.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100521010.avi;2;2;1;0;;1;0;0;1;0;;0;0;0
2100521013.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100521014.avi;0;2;0;1;;0;1;0;1;0;;0;0;0
2100521015.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
2100521016.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100521017.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
2100521018.avi;3;2;0;0;;0;0;0;0;1;;0;1;0
2100521021.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
2100521022.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100521023.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100521024.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100521025.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100521026.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100521027.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100521028.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100521029.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100521030.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100521031.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
2100521032.avi;2;1;2;0;;1;0;1;1;0;;1;0;0
2100521033.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
2100521034.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100521035.avi;2;2;2;2;;1;1;1;1;0;;0;0;0
2100521037.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100521038.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100521039.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100521040.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
2100521041.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100521042.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
2100521043.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100521044.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100521046.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100521047.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100521048.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100521049.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
2100521050.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100521051.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
2100521052.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100521054.avi;0;2;1;1;;1;1;0;1;0;;0;0;0
2100521055.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
2100521056.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100521057.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100521059.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100521060.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100521061.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100521062.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100521063.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100521067.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100521069.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100521070.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100521072.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100521073.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100521074.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100521075.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100521076.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
2100521077.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100521078.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100521079.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100522001.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100522004.avi;1;3;2;0;;1;0;1;1;1;;0;0;0
2100522005.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100522006.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100522007.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100522008.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
2100522009.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100522010.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100522011.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
2100522012.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100522013.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100522018.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100522019.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
2100522020.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100522021.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100522023.avi;0;3;0;1;;0;1;0;1;1;;0;0;0
2100522024.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100522026.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
2100522028.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
2100522031.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
2100522033.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100522034.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100522035.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
2100522036.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100522038.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100522039.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100522040.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100522041.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100522042.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100522046.avi;2;2;2;3;;1;1;1;1;0;;0;0;0
2100522047.avi;2;2;1;2;;1;1;1;1;0;;0;0;0
2100522048.avi;3;2;1;1;;1;1;0;1;0;;0;0;0
2100522049.avi;1;3;2;1;;1;1;1;1;1;;0;0;0
2100522050.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
2100522051.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100522052.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100522053.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100522054.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100522055.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100522056.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100522059.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100522060.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100522061.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100522062.avi;0;2;1;1;;1;1;0;1;0;;0;0;0
2100522063.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100522064.avi;2;2;2;0;;1;0;1;1;0;;0;0;0
2100522067.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100522068.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100522070.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100531001.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531002.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100531003.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
2100531004.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531006.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531007.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100531008.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
2100531009.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531010.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531012.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
2100531013.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100531014.avi;0;3;1;1;;1;1;0;1;1;;0;0;0
2100531015.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531016.avi;0;2;1;2;;1;1;1;1;0;;0;0;0
2100531017.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100531018.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531019.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531021.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531022.avi;1;2;0;1;;0;1;0;1;0;;0;0;0
2100531023.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531024.avi;0;3;2;0;;1;0;1;1;1;;0;0;0
2100531025.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
2100531026.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100531027.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531028.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531030.avi;0;2;2;0;;1;0;1;1;0;;0;0;0
2100531031.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100531033.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100531034.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531035.avi;0;3;2;1;;1;1;1;1;1;;0;0;0
2100531036.avi;0;2;0;2;;0;1;1;1;0;;0;0;0
2100531037.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100531040.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531041.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100531042.avi;0;3;1;1;;1;1;0;1;1;;0;0;0
2100531043.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
2100531044.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531045.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531047.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531048.avi;1;2;2;1;;1;1;1;1;0;;0;0;0
2100531049.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531050.avi;0;2;2;0;;1;0;1;1;0;;0;0;0
2100531051.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531052.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
2100531053.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100531054.avi;0;1;2;2;;1;1;1;1;0;;0;0;0
2100531055.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531056.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100531057.avi;0;3;0;1;;0;1;0;1;1;;0;0;0
2100531058.avi;0;3;2;1;;1;1;1;1;1;;0;0;0
2100531059.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100531060.avi;0;3;1;1;;1;1;0;1;1;;0;0;0
2100531061.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100531063.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531064.avi;1;2;1;2;;1;1;1;1;0;;0;0;0
2100531065.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
2100531066.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531067.avi;1;3;2;1;;1;1;1;1;1;;0;0;0
2100531068.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531070.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
2100531071.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
2100531072.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
2100531073.avi;0;2;1;1;;1;1;0;1;0;;0;0;0
2100531074.avi;0;3;1;0;;1;0;0;1;1;;0;0;0
2100531076.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531077.avi;1;3;1;1;;1;1;0;1;1;;0;0;0
2100531078.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531079.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531080.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100531081.avi;1;2;2;0;;1;0;1;1;0;;0;0;0
2100531082.avi;1;3;1;0;;1;0;0;1;1;;0;0;0
2100531084.avi;0;3;2;0;;1;0;1;1;1;;0;0;0
2100532002.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100532003.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100532004.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100532005.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
2100532007.avi;1;2;1;0;;1;0;0;1;0;;0;0;0
2100532008.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100532010.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100532012.avi;1;2;0;2;;0;1;1;1;0;;0;0;0
2100532013.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100532015.avi;0;2;2;2;;1;1;1;1;0;;0;0;0
2100532016.avi;2;1;0;0;;0;0;0;0;1;;1;1;0
2100532017.avi;0;3;2;0;;1;0;1;1;1;;0;0;0
2100532019.avi;2;2;0;1;;0;1;0;1;0;;0;0;0
2100532020.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100532022.avi;3;0;3;2;;1;1;1;1;0;;1;0;0
2100532023.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100532024.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532025.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
2100532026.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532027.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532028.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
2100532029.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100532030.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100532031.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100532032.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532033.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100532034.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100532037.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532042.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100532043.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532044.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
2100532045.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100532046.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532047.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100532048.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532050.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532052.avi;0;2;2;1;;1;1;1;1;0;;0;0;0
2100532053.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532054.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532055.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532056.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100532057.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
2100532058.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532059.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532060.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
2100532061.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532062.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100532063.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
2100532064.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532066.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532067.avi;1;2;1;1;;1;1;0;1;0;;0;0;0
2100532068.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
2100532070.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532071.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100532072.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100551002.avi;0;2;2;0;;1;0;1;1;0;;0;0;0
2100551005.avi;3;0;2;2;;1;1;1;1;0;;1;0;0
2100551006.avi;1;2;2;2;;1;1;1;1;0;;0;0;0
2100551007.avi;0;3;0;2;;0;1;1;1;1;;0;0;0
2100551010.avi;3;1;2;1;;1;1;1;1;0;;1;0;0
2100551011.avi;2;2;2;1;;1;1;1;1;0;;0;0;0
2100551013.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100551014.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100551015.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
2100551016.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100551017.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100551018.avi;1;3;0;2;;0;1;1;1;1;;0;0;0
2100551019.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100551020.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
2100551021.avi;2;3;0;2;;0;1;1;1;1;;0;0;0
2100551022.avi;1;2;2;2;;1;1;1;1;0;;0;0;0
2100551023.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100551024.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
2100551025.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100551027.avi;0;2;0;1;;0;1;0;1;0;;0;0;0
2100551028.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100551029.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100551032.avi;1;1;0;0;;0;0;0;0;1;;1;1;0
2100551033.avi;0;2;2;1;;1;1;1;1;0;;0;0;0
2100551034.avi;2;2;2;0;;1;0;1;1;0;;0;0;0
2100551035.avi;2;1;0;2;;0;1;1;1;0;;1;0;0
2100551036.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100551037.avi;2;2;2;0;;1;0;1;1;0;;0;0;0
2100551039.avi;0;2;2;2;;1;1;1;1;0;;0;0;0
2100551041.avi;1;2;2;2;;1;1;1;1;0;;0;0;0
2100551042.avi;3;1;0;0;;0;0;0;0;1;;1;1;0
2100551043.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100551044.avi;0;2;2;2;;1;1;1;1;0;;0;0;0
2100551045.avi;0;2;1;0;;1;0;0;1;0;;0;0;0
2100551046.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100551049.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100551050.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100551051.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100551052.avi;2;2;1;1;;1;1;0;1;0;;0;0;0
2100551053.avi;0;3;2;1;;1;1;1;1;1;;0;0;0
2100551054.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100551055.avi;1;2;0;0;;0;0;0;0;1;;0;1;0
2100551056.avi;1;3;0;0;;0;0;0;0;1;;0;1;0
2100551057.avi;2;3;1;2;;1;1;1;1;1;;0;0;0
2100551059.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100551060.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
2100551061.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100551062.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100551063.avi;2;2;1;2;;1;1;1;1;0;;0;0;0
2100551064.avi;0;2;0;0;;0;0;0;0;1;;0;1;0
2100551065.avi;0;2;2;0;;1;0;1;1;0;;0;0;0
2100551066.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
2100551067.avi;2;2;0;0;;0;0;0;0;1;;0;1;0
2100551068.avi;2;3;0;0;;0;0;0;0;1;;0;1;0
2100551069.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
2100551071.avi;0;3;0;0;;0;0;0;0;1;;0;1;0
